outfit_id,gender,style,season,tags,new_style,style_id
89995,F,캐주얼,봄,"캐주얼,스커트,어반드레스,봄",F_캐주얼,1
89996,F,스트릿,봄,"스트릿,워커,데님팬츠,봄,크롭탑",F_스트릿,0
90001,M,스트릿,봄,"윈드브레이커,스커트,스트릿,봄",M_스트릿,3
90002,F,스트릿,봄,"스트릿,데님팬츠,부츠,봄,크롭탑",F_스트릿,0
90003,M,스트릿,봄,"스트릿,팬츠,밀리터리,봄,베스트",M_스트릿,3
90010,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90017,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90020,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90022,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90023,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90024,F,로맨틱,봄,"로맨틱,봄",F_로맨틱,2
90025,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90026,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90027,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90028,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90029,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90030,F,시크,봄,"시크,봄",F_시크,11
90031,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90032,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90033,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90034,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90035,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90036,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90037,F,시크,봄,"시크,봄",F_시크,11
90038,F,레트로,봄,"레트로,봄",F_레트로,12
90039,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90040,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90041,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90042,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90043,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90044,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90045,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90052,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90053,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90054,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90055,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90056,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90060,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90064,F,시크,봄,"시크,봄",F_시크,11
90065,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90067,F,로맨틱,봄,"로맨틱,봄",F_로맨틱,2
90068,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90069,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90070,F,시크,봄,"시크,봄",F_시크,11
90071,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90072,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90074,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90075,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90076,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90077,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90079,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90080,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90081,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90082,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90083,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90084,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90086,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90087,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90088,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90089,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90090,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90091,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90092,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90093,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90094,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90095,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90096,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90097,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90098,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90099,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90101,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90102,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90111,F,시크,봄,"시크,봄",F_시크,11
90113,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90114,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90115,F,시크,봄,"시크,봄",F_시크,11
90116,F,레트로,봄,"레트로,봄",F_레트로,12
90117,F,시크,봄,"시크,봄",F_시크,11
90118,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90119,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90120,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90121,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90122,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90123,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90124,M,레트로,봄,"레트로,봄",M_레트로,15
90125,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90126,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90127,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90128,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90129,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90130,F,레트로,봄,"레트로,봄",F_레트로,12
90131,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90132,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90133,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90134,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90135,F,시크,봄,"시크,봄",F_시크,11
90136,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90139,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90141,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90142,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90143,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90145,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90147,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90148,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90149,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90150,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90151,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90152,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90153,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90154,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90155,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90156,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90159,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90163,M,캐주얼,봄,"캐주얼,봄,멜란지마스터,스웨트팬츠",M_캐주얼,5
90164,M,캐주얼,봄,"캐주얼,봄,멜란지마스터",M_캐주얼,5
90165,F,캐주얼,봄,"후드티셔츠,캐주얼,봄,멜란지마스터",F_캐주얼,1
90166,M,캐주얼,봄,"스웨트집업,캐주얼,봄,멜란지마스터",M_캐주얼,5
90167,M,캐주얼,봄,"멜란지마스터,캐주얼,봄,셔츠",M_캐주얼,5
90168,M,캐주얼,봄,"멜란지마스터,캐주얼,봄,셔츠",M_캐주얼,5
90169,M,캐주얼,봄,"캐주얼,봄,멜란지마스터,블루종",M_캐주얼,5
90170,M,캐주얼,봄,"캐주얼,봄,멜란지마스터,스웨트팬츠",M_캐주얼,5
90171,M,캐주얼,봄,"멜란지마스터,캐주얼,봄,셔츠",M_캐주얼,5
90172,F,시크,봄,"시크,봄",F_시크,11
90173,F,시크,봄,"시크,봄",F_시크,11
90174,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90176,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90177,F,시크,봄,"시크,봄",F_시크,11
90178,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90179,F,시크,봄,"시크,봄",F_시크,11
90182,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90183,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90186,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90187,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90189,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90190,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90191,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90192,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90194,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90195,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90196,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90198,F,시크,봄,"시크,봄",F_시크,11
90207,M,캐주얼,봄,"멜란지마스터,캐주얼,봄,셔츠",M_캐주얼,5
90208,M,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",M_캐주얼,5
90209,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90210,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90211,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90212,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90213,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90214,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90215,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90216,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90217,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90218,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90219,M,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",M_캐주얼,5
90220,M,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",M_캐주얼,5
90221,M,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",M_캐주얼,5
90222,F,캐주얼,봄,"캐주얼,봄,캘빈클라인진,반소매티셔츠",F_캐주얼,1
90223,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90224,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90226,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90227,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90228,F,로맨틱,봄,"로맨틱,봄",F_로맨틱,2
90229,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90231,F,시크,여름,"시크,여름",F_시크,11
90232,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90233,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90234,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90235,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90236,F,시크,봄,"시크,봄",F_시크,11
90237,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90238,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90239,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90240,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90241,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90242,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90243,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90244,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90245,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90246,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90247,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90248,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90251,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90252,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90254,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90255,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90256,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90257,F,시크,봄,"시크,봄",F_시크,11
90258,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90261,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90265,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90266,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90267,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90268,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90269,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90270,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90272,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90273,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90274,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90275,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90276,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90277,F,시크,봄,"시크,봄",F_시크,11
90278,F,로맨틱,봄,"로맨틱,봄",F_로맨틱,2
90279,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90280,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90281,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90282,F,시크,봄,"시크,봄",F_시크,11
90283,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90284,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90285,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90337,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90343,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90344,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90345,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90346,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90347,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90348,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90349,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90350,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90351,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90352,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90353,F,시크,봄,"시크,봄",F_시크,11
90354,F,로맨틱,봄,"로맨틱,봄",F_로맨틱,2
90355,M,댄디,봄,"댄디,봄",M_댄디,13
90356,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90357,F,시크,봄,"시크,봄",F_시크,11
90358,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90359,F,시크,봄,"시크,봄",F_시크,11
90360,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90361,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90362,M,아메리칸캐주얼,봄,"봄,아메리칸캐주얼",M_아메리칸캐주얼,6
90363,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90364,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90365,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90366,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90367,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90368,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90369,F,시크,봄,"시크,봄",F_시크,11
90370,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90371,F,시크,봄,"시크,봄",F_시크,11
90372,F,시크,봄,"시크,봄",F_시크,11
90389,F,캐주얼,봄,"캐주얼,봄,반소매티셔츠,반스",F_캐주얼,1
90390,M,캐주얼,봄,"캐주얼,봄,반스,슬립온",M_캐주얼,5
90391,F,캐주얼,봄,"캐주얼,봄,반소매티셔츠,반스",F_캐주얼,1
90392,F,캐주얼,봄,"캐주얼,봄,반스,슬립온",F_캐주얼,1
90393,F,캐주얼,봄,"캐주얼,봄,반스,슬립온",F_캐주얼,1
90394,M,캐주얼,봄,"캐주얼,봄,반스,스니커즈",M_캐주얼,5
90396,M,캐주얼,봄,"캐주얼,봄,반스,슬립온",M_캐주얼,5
90398,F,캐주얼,봄,"캐주얼,봄,스니커즈",F_캐주얼,1
90399,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90405,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90406,M,아메리칸캐주얼,봄,"봄,아메리칸캐주얼",M_아메리칸캐주얼,6
90407,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90408,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90409,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90410,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90411,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90412,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90413,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90414,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90415,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90416,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90417,F,시크,봄,"시크,봄",F_시크,11
90418,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90419,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90420,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90421,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90422,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90423,F,시크,봄,"시크,봄",F_시크,11
90424,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90425,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90426,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90427,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90428,F,시크,봄,"시크,봄",F_시크,11
90429,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90430,M,댄디,봄,"댄디,봄",M_댄디,13
90431,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90432,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90433,F,시크,봄,"시크,봄",F_시크,11
90434,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90435,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90436,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90437,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90438,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90439,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90440,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90441,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90442,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90443,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90444,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90445,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90446,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90447,M,댄디,봄,"댄디,봄",M_댄디,13
90448,F,시크,봄,"시크,봄",F_시크,11
90449,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90450,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90451,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90452,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90453,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90454,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90455,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90456,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90457,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90458,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90459,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90460,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90461,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90462,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90463,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90464,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90465,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90466,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90468,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90470,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90471,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90472,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90473,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90474,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90475,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90476,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90477,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90479,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90480,M,기타,봄,"고프코어,봄",M_기타,9
90484,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90486,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90488,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90489,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90490,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90491,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90492,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90493,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90494,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90498,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90499,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90501,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90502,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90503,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90504,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90505,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90506,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90507,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90508,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90509,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90511,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90513,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90515,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90516,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90517,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90518,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90519,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90520,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90521,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90522,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90523,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90524,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90525,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90526,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90527,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90528,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90529,M,캐주얼,봄,"캐주얼,봄",M_캐주얼,5
90530,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90531,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90532,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90533,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90535,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90536,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90537,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90538,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90544,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90545,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90546,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90548,M,스트릿,봄,"봄,스트릿",M_스트릿,3
90549,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90563,F,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",F_캐주얼,1
90564,F,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",F_캐주얼,1
90565,F,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",F_캐주얼,1
90566,F,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",F_캐주얼,1
90567,F,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",F_캐주얼,1
90568,F,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",F_캐주얼,1
90569,M,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",M_캐주얼,5
90570,M,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",M_캐주얼,5
90571,F,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",F_캐주얼,1
90572,M,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",M_캐주얼,5
90573,M,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",M_캐주얼,5
90574,M,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",M_캐주얼,5
90575,M,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",M_캐주얼,5
90576,M,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",M_캐주얼,5
90577,M,캐주얼,봄,"봄,캐주얼,컨버스,캔버스화",M_캐주얼,5
90579,F,걸리시,봄,"봄,걸리시",F_걸리시,4
90580,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90584,F,캐주얼,봄,"캐주얼,봄",F_캐주얼,1
90585,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90586,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90590,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90591,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90592,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90593,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90594,F,스트릿,봄,"봄,스트릿",F_스트릿,0
90603,F,캐주얼,봄,"라퍼지스토어,캐주얼,봄,옥스포드셔츠",F_캐주얼,1
90604,F,캐주얼,봄,"라퍼지스토어,반소매셔츠,캐주얼,봄",F_캐주얼,1
90605,M,캐주얼,봄,"라퍼지스토어,캐주얼,봄,옥스포드셔츠",M_캐주얼,5
90606,F,캐주얼,봄,"라퍼지스토어,캐주얼,봄,린넨팬츠",F_캐주얼,1
90607,F,캐주얼,봄,"라퍼지스토어,캐주얼,봄,숏팬츠",F_캐주얼,1
90608,M,캐주얼,봄,"라퍼지스토어,캐주얼,나일론셋업,봄",M_캐주얼,5
90609,F,캐주얼,봄,"라퍼지스토어,반소매셔츠,캐주얼,봄",F_캐주얼,1
90610,M,캐주얼,봄,"라퍼지스토어,캐주얼,봄,숏팬츠",M_캐주얼,5
90611,F,캐주얼,봄,"라퍼지스토어,캐주얼,나일론셋업,봄",F_캐주얼,1
90612,F,캐주얼,봄,"라퍼지스토어,캐주얼,봄,린넨팬츠",F_캐주얼,1
